"","RESUB-8","RESUB-7","RESUB-6","RESUB-5","RESUB-4","RESUB-3","RESUB-2","RESUB-1"
"ENSMUSG00000026069",0,18.1366130875861,21.7948112740304,25.0487116464176,22.7451479749879,29.8943296129589,20.5140256049638,20.761340945612
"ENSMUSG00000026070",286.183898231673,107.308294101551,162.470411315499,244.794227453627,195.466115410052,169.158157809914,281.452431300103,301.454670530286
"ENSMUSG00000026068",233.716850222533,125.444907189137,111.615851676095,202.666848775561,152.108177082732,128.326878338555,176.420620202689,161.938459375774
"ENSMUSG00000060679",534.20994336579,536.541470507756,483.448540987583,503.251388532572,509.633471814573,539.55619301438,458.69361252699,530.659874569843
"ENSMUSG00000070939",224.177386948144,334.771649908361,338.149799160714,228.854138224088,304.216354165463,354.357175412147,309.351506122854,318.8941969246
"ENSMUSG00000010290",62.0065112835292,120.155061705258,110.294954023123,78.5618683455826,146.421890088985,122.493838414076,100.108444952223,90.5194465228683
"ENSMUSG00000094497",0,7.55692211982755,9.90673239728653,9.10862241687914,14.2157174843674,11.6660798489596,8.20561024198552,11.6263509295427
"ENSMUSG00000066877",276.644434957284,151.894134608534,146.619639479841,185.588181743912,183.38275554834,123.952098395196,127.186958750776,115.433055657603
"ENSMUSG00000057363",290.953629868868,185.900284147758,130.108418817697,195.835381962901,116.568883371813,126.868618357435,132.930885920165,103.80670472806
"ENSMUSG00000041763",438.815310621899,600.775308526291,611.575613325822,590.921879295034,638.996500922316,637.259611749417,638.396476826473,613.705238352291
"ENSMUSG00000026049",200.328728762171,355.175339631895,351.358775690429,319.94036239288,334.069360882635,343.420225553748,339.7122640182,320.555104200249
"ENSMUSG00000026047",81.0854378323074,35.5175339631895,66.7053314750627,59.2060457097144,52.5981546921595,58.3303992447979,61.5420768148914,44.8444964425219
"ENSMUSG00000041684",104.93409601828,71.035067926379,54.1568037718331,100.194846585671,106.617881132756,103.536458659516,82.8766634440537,98.8239829011131
"ENSMUSG00000026048",81.0854378323074,202.525512811378,173.037592539271,177.618137129143,220.343621007695,158.950337942074,196.934645807652,195.156604888753
"ENSMUSG00000026043",362.499604426786,16.6252286636206,40.2873784156319,63.760356918154,3.55392937109186,22.6030297073592,33.6430019921406,13.2872582051917
"ENSMUSG00000026042",71.5459745579183,6.04553769586204,11.2276300502581,31.880178459077,5.68628699374698,2.91651996223989,4.10280512099276,15.7786191186651
"ENSMUSG00000025995",376.80879933837,275.071965161723,251.631002891078,304.000273163341,307.059497662337,267.59070653551,295.401968711479,329.690094216319
"ENSMUSG00000084817",90.6249011066965,72.5464523503445,56.1381502512904,100.194846585671,75.3433026671474,64.8925691598376,64.8243209116856,83.8758174202725
"ENSMUSG00000025993",1097.03827655475,344.595648664136,291.91838130671,522.60721116844,221.054406881914,175.720327724954,167.394448936505,132.042128414092
"ENSMUSG00000025986",109.703827655475,125.444907189137,138.033804735526,121.827824825758,102.353165887446,83.120818923837,109.134616218407,73.9103737663787
"ENSMUSG00000045954",81.0854378323074,37.028918387155,52.8359061188615,87.6704907624617,9.95100223905721,22.6030297073592,12.3084153629783,11.6263509295427
"ENSMUSG00000026107",1612.16929337176,614.37776834198,538.265793585902,719.581170933452,548.726694896583,474.663623854543,421.768366438056,358.755971540175
"ENSMUSG00000018417",62.0065112835292,15.8695364516379,25.0970554064592,85.3933351582419,34.1177219624819,24.0612896884791,26.2579527743537,14.1177118430162
"ENSMUSG00000062939",310.032556417646,318.14642124474,459.672383234095,376.869252498374,417.231308166184,361.648475317747,379.099193179731,377.856405210138
"ENSMUSG00000026104",2704.43783828931,2485.47168521128,2178.82067857655,2170.12929082145,2397.48075373857,2551.22583696935,2188.43625153754,2123.4699519172
"ENSMUSG00000026103",1077.95935000597,976.35433788172,1057.37857120372,1161.34935815209,1169.24276308922,1316.80876295131,1249.71443985439,1108.65560649568
"ENSMUSG00000002881",1569.24170863701,1104.06632170681,1184.18474588898,1271.79140495675,1331.30194241101,1482.32127080843,1254.63780599959,1221.59730123981
"ENSMUSG00000043015",267.104971682895,482.887323456981,352.019224516915,376.869252498374,418.652879914621,387.897154977906,393.048730591106,382.008673399261
"ENSMUSG00000103630",9.53946327438911,13.6024598156896,7.92538591782923,30.7416006569671,7.81864461640209,12.3952098395196,11.4878543387797,15.7786191186651
"ENSMUSG00000041439",381.578530975564,142.825828064741,188.88836437493,214.05262679666,225.319122127224,190.302927536153,128.828080799173,148.651201170582
"ENSMUSG00000026102",238.486581859728,310.589499124912,266.160877073765,331.326140413979,272.941775699855,209.260307290712,256.835600574147,205.952502180471
"ENSMUSG00000041426",186.019533850588,213.86089599112,190.209262027901,163.955203503824,197.598473032707,222.384647120792,219.910354485212,241.662008606924
"ENSMUSG00000043629",14.3091949115837,6.8012299078448,8.585834744315,17.0786670316484,34.1177219624819,6.56216991503976,9.84673229038262,19.9308873077875
"ENSMUSG00000026098",66.7762429207238,117.132292857327,82.5561033107211,85.3933351582419,83.1619472835495,73.6421290465573,91.9028347102378,95.5021683498152
"ENSMUSG00000026097",391.117994249953,580.371618802756,513.168738179442,498.697077324133,497.55011195286,490.704483646862,493.977736567528,547.268947326332
"ENSMUSG00000026096",85.855169469502,96.7286031337927,62.7426385161481,68.3146681265935,110.882596378066,80.9334289521571,116.519665436194,97.1630756254642
"ENSMUSG00000026095",486.512626993844,470.796248065257,408.817823594691,469.094054469276,440.687242015391,402.479754789105,416.845000292864,480.832656300374
"ENSMUSG00000026094",2947.69415178623,5212.76487825705,5429.54980253951,5101.96713125443,6295.43048795212,5772.52213526331,5510.88783851747,5595.59661166135
"ENSMUSG00000042807",38.1578530975564,25.6935352074137,18.4925671416015,19.3558226358682,22.7451479749879,11.6660798489596,14.7700984355739,14.1177118430162
"ENSMUSG00000041303",128.782754204253,100.507064193706,70.6680244339773,71.7304015329232,101.642380013227,89.6829888388768,63.1831988632885,56.4708473720646
"ENSMUSG00000073678",209.86819203656,355.931031843878,516.470982311871,409.888008759561,341.888005499037,371.856295185587,422.588927462254,362.077786091473
"ENSMUSG00000052331",849.012231420631,1484.93519654611,1466.85684362489,1713.55959217539,1491.22876411014,1551.58861991162,1597.63231411458,1405.12755519902
"ENSMUSG00000102642",28.6183898231673,6.8012299078448,5.94403943837192,25.0487116464176,4.26471524531023,13.1243398300795,12.3084153629783,14.1177118430162
"ENSMUSG00000025982",3729.93014028614,4044.46471853171,4862.88470941472,4604.4086317324,4898.73624511302,5566.9074779254,4714.94364504488,4713.65484829175
"ENSMUSG00000025981",195.558997124977,148.11567354862,154.54502539767,148.015114274286,162.059179321789,211.447697262392,182.164547372079,225.052935850434
"ENSMUSG00000025980",1922.20184978941,1425.23551179948,2977.30330979785,1916.22644095095,2042.7986025036,2385.71332911223,2508.45505097497,2400.01101331275
"ENSMUSG00000073676",2570.88535244786,3121.76452770076,2895.40765531361,2962.57944108994,3143.09513579364,2885.89650263638,3172.2889195516,3237.93873387765
"ENSMUSG00000025979",620.065112835292,866.77896714422,764.79974107052,1022.44286629468,759.119313665221,784.543869842532,733.581555633505,831.284091462305
"ENSMUSG00000025978",81.0854378323074,201.769820599396,192.851057333845,196.973959765011,139.314031346801,166.241637847674,190.370157614064,277.371515033376
"ENSMUSG00000097649",42.927584734751,33.2504573272412,21.1343624475446,10.247200218989,12.7941457359307,8.74955988671968,21.3345866291623,8.3045363782448
"ENSMUSG00000046994",52.4670480091401,212.349511567154,194.171954986816,129.797869440528,194.044543661616,218.738997167992,264.220649791934,249.966544985169
"ENSMUSG00000025977",0,10.5796909677586,15.1903230091727,25.0487116464176,12.0833598617123,14.5825998111995,9.02617126618407,11.6263509295427
"ENSMUSG00000038349",143.091949115837,21.1593819355171,28.3992995388881,45.5431120843957,57.5736558116881,32.0817195846388,27.0785137985522,27.4049700482078
"ENSMUSG00000038323",52.4670480091401,71.035067926379,69.3471267810057,71.7304015329232,45.4902959499758,62.7051791881577,49.2336614519131,51.4881255451178
"ENSMUSG00000048495",42.927584734751,64.2338380185342,54.8172525983188,79.7004461476924,70.3678015476188,56.8721392636779,71.388809105274,59.7926619233626
"ENSMUSG00000025971",38.1578530975564,188.167360783706,126.145725858782,143.460803065846,140.024817221019,121.035578432956,121.443031581386,141.177118430162
"ENSMUSG00000054770",119.243290929864,185.900284147758,158.507718356585,140.045069659517,167.034680441317,137.805568215835,165.753326888107,120.41577748455
"ENSMUSG00000026039",28.6183898231673,6.04553769586204,19.1530159680873,2.27715560421978,25.5882914718614,6.56216991503976,13.1289763871768,15.7786191186651
"ENSMUSG00000103839",14.3091949115837,15.8695364516379,16.5112206621442,14.8015114274286,8.52943049062046,12.3952098395196,22.1551476533609,19.9308873077875
"ENSMUSG00000051223",3586.8381911703,3553.26478074292,3372.91215686282,3473.80087423728,3044.29589927729,3209.630218445,3186.23845696298,3115.86204911745
"ENSMUSG00000026034",1521.54439226506,980.888491153617,1387.6029844466,1862.71328425178,1846.62170121933,1385.34698206395,1576.29772748542,1693.29496752412
"ENSMUSG00000026035",424.506115710315,405.051025622757,299.183318398053,331.326140413979,314.878142278739,326.650235770868,369.252460889348,334.672816043266
"ENSMUSG00000026036",224.177386948144,169.275055484137,126.806174685268,157.123736691165,177.696468554593,129.785138319675,137.033691041158,133.703035689741
"ENSMUSG00000026037",319.572019692035,403.539641198791,335.508003854771,401.917964144792,363.922367599806,366.752385251667,390.587047518511,394.465477966628
"ENSMUSG00000038174",52.4670480091401,64.989530230517,75.2911662193777,107.02631339833,100.931594139009,56.143009273118,60.7215157906928,71.4190128529053
"ENSMUSG00000026032",767.926793588323,764.004826314566,621.482345723109,670.622325442726,645.393573790282,635.801351768297,668.75723472182,691.767880307792
"ENSMUSG00000102059",9.53946327438911,55.1655314747411,31.0410948448311,43.2659564801759,56.1520840632514,45.9351894052783,32.0018799437435,41.522681891224
"ENSMUSG00000026031",548.519138277374,443.591328433877,402.873784156319,498.697077324133,429.314668027897,366.752385251667,337.250580945605,365.399600642771
"ENSMUSG00000026029",1039.80149690841,977.865722305685,886.982773970388,869.873440811957,826.643971715967,786.731259814212,805.790925762978,778.965512279362
"ENSMUSG00000102719",0,24.9378429954309,17.8321183151158,56.9288901054946,29.8530067171716,22.6030297073592,9.02617126618407,44.0140428046974
"ENSMUSG00000099719",42.927584734751,12.8467676037068,11.8880788767438,18.2172448337583,11.372573987494,6.56216991503976,10.6672933145812,12.4568045673672
"ENSMUSG00000026028",634.374307746876,710.35067926379,789.236347650494,643.296458192089,666.006364142615,670.799591315176,775.430167867632,656.888827519164
"ENSMUSG00000026027",262.3352400457,206.303973871292,243.705616973249,174.202403722813,191.201400164742,170.616417791034,209.243061170631,137.855303878864
"ENSMUSG00000038079",47.6973163719455,33.2504573272412,42.929173721575,39.8502230738462,29.1422208429533,46.6643193958383,42.6691732583247,28.2354236860323
"ENSMUSG00000026024",200.328728762171,221.417818110947,210.68317564896,223.161249213539,278.628062693602,266.13244655439,225.654281654602,220.070214023487
"ENSMUSG00000041075",23.8486581859728,18.8923052995689,38.3060319361746,44.4045342822858,16.3480751070226,21.8738997167992,23.796269701758,10.7958972917182
"ENSMUSG00000026021",2146.37923673755,1698.79609253723,1447.04337883032,1746.57834843657,1608.50843335618,1592.41989938298,1729.74263901055,1737.30901032881
