"ID","log2FoldChange","pvalue","padj","RESUB-8","RESUB-7","RESUB-6","RESUB-5","RESUB-4","RESUB-3","RESUB-2","RESUB-1","Gene.name"
"ENSMUSG00000000346",-0.0337548146989884,0.697277826536221,0.930399654769389,6100.48676397183,5970.72416687575,5497.57603166754,5349.03851431227,5409.08050280181,5777.62604519723,5322.15880295181,5848.88497119781,"Dazap2"
"ENSMUSG00000000355",-0.204880528369677,0.146073215459727,0.596483704243906,438.815310621899,423.187638710343,326.922169110456,434.936720405979,353.971365360749,355.086305402707,349.558996308583,336.333723318914,"Mcts1"
"ENSMUSG00000000359",-0.814481536903648,0.0375650361444797,0.340130124828095,71.5459745579183,26.4492274193964,31.0410948448311,39.8502230738462,25.5882914718614,18.9573797545593,18.8729035565667,24.0831554969099,"Rem1"
"ENSMUSG00000000374",0.0490157374864555,0.757040588027636,0.950851056553033,405.427189161537,533.518701659825,591.101699704763,469.094054469276,581.422845110628,567.992262646219,504.645029882109,441.801335322623,"Trappc10"
"ENSMUSG00000000378",-0.064732871965542,0.737371424703445,0.943849547208926,1097.03827655475,1909.63421968042,2168.25349735278,1656.63070206989,1499.04740872655,1613.56466910922,1578.75941055801,1878.48612875897,"Ccm2"
"ENSMUSG00000000384",0.138360813043195,0.409626758151749,0.81341300408271,271.87470332009,420.164869862412,388.343909973632,440.629609416528,497.55011195286,386.438894996786,397.151535712099,426.853169841783,"Tbrg4"
"ENSMUSG00000000386",-0.24606537103626,0.454092923802122,0.834905880135905,38.1578530975564,67.2566068664652,64.0635361691196,124.104980429978,61.12758518278,76.5586490087972,62.3626378390899,56.4708473720646,"Mx1"
"ENSMUSG00000000399",-0.0627802923560086,0.632203469209292,0.905210888141849,1273.51834713095,1073.08294101551,909.438034070904,926.802330917452,957.428572572147,950.785507690206,1000.26388849803,1053.84566639927,"Ndufa9"
"ENSMUSG00000000402",-0.152117651826419,0.84471752747179,NA,0,18.8923052995689,13.2089765297154,4.55431120843957,7.81864461640209,7.29129990559974,17.2317815081696,4.98272182694688,"Egfl6"
"ENSMUSG00000000409",0.146493051232733,0.536558939976392,0.869897723782806,2136.83977346316,1508.36165511758,1361.18503138717,1070.2631339833,2307.92173358705,1230.04229407468,1590.24726489679,1567.06601457479,"Lck"
"ENSMUSG00000000420",0.0918607979903428,0.407837678201554,0.812319511036049,2098.6819203656,2348.6913948424,1982.00692828379,1777.31994909354,2100.37225831529,2175.72389183096,2227.82318069907,2239.73346121262,"Galnt1"
"ENSMUSG00000000439",0.0274503977222997,0.871052329776546,0.980223797424658,171.710338939004,176.831977603965,167.0935531009,193.558226358682,215.368119888167,163.325117885434,180.523425323681,164.429820289247,"Mkrn2"
"ENSMUSG00000000440",-1.28078234103463,0.0107355310710377,0.17885901661149,133.552485841448,44.5858405069826,46.8918666804896,42.127378678066,25.5882914718614,25.5195496695991,42.6691732583247,9.96544365389376,"Pparg"
"ENSMUSG00000000441",0.0574465227928183,0.67879799907282,0.923115362983047,529.440211728596,551.655314747411,573.269581389647,433.798142603869,608.432708330927,528.619243155981,543.211398019441,494.119914505566,"Raf1"
"ENSMUSG00000000486",0.220071296312411,0.133931116525951,0.578378239002572,3109.86502745085,4335.40622014507,4423.68623980168,3502.26531929003,3904.34680708152,4329.57388394512,4668.99222768976,5046.66675705937,"Sept1"
"ENSMUSG00000000489",-0.494173693559209,0.039893130134451,0.351181130543317,138.322217478642,74.8135289862928,100.388221625837,113.857780210989,63.9707286796535,80.2042989615971,74.6710532020682,73.0799201285542,"Pdgfb"
"ENSMUSG00000000530",-0.907024881926009,0.00696504761952952,0.140891165701901,462.663968807872,126.20059940112,190.869710854387,247.071383057847,124.387527988215,153.846428008154,138.674813089555,115.433055657603,"Acvrl1"
"ENSMUSG00000000531",0.313519261736239,0.336451901134986,0.773006290107128,57.2367796463346,32.4947651152585,42.929173721575,54.6517345012748,69.6570156734005,68.5382191126375,43.4897342825233,42.3531355290485,"Grasp"
"ENSMUSG00000000532",-0.0393649527581258,0.827099153326739,0.969940782269174,181.249802213393,285.651656129482,273.425814165108,211.77547119244,239.534839611591,263.94505658271,233.859891896587,212.596131283067,"Acvr1b"
"ENSMUSG00000000538",0.0958978375679326,0.671758581036762,0.921062928222961,143.091949115837,102.018448617672,126.145725858782,161.678047899605,110.882596378066,172.074677772154,140.315935137952,139.516211154513,"Tom1l2"
"ENSMUSG00000000552",-0.152791562393522,0.443939729583535,0.830479193839085,853.781963057825,436.790098526033,558.079258380475,581.813256878155,491.153039084895,492.162743627982,621.985256342502,546.438493688508,"Zfp385a"
"ENSMUSG00000000555",-1.19246072275823,0.00641671615904116,0.135104716608473,190.789265487782,55.9212236867239,87.1792450961215,182.172448337583,61.12758518278,85.3082088955169,44.3102953067218,29.8963309616813,"Itga5"
"ENSMUSG00000000561",-0.0562524294639897,0.660876747824244,0.916399307032788,333.881214603619,270.537811889826,320.317680845598,304.000273163341,297.10849542328,285.08982630895,292.119724614684,293.980587789866,"Wdr77"
"ENSMUSG00000000562",-0.564198383785992,0.378273424979323,0.796334847481388,9.53946327438911,14.3581520276724,21.7948112740304,25.0487116464176,11.372573987494,13.8534698206395,22.1551476533609,2.49136091347344,"Adora3"
"ENSMUSG00000000563",-0.178577179324641,0.183929404946527,0.64240756116381,3877.79182103917,3326.55711714809,2555.93695849993,3076.43722130093,2830.34935113756,2885.16737264582,2707.03081883102,2878.35230869965,"Atp5f1"
"ENSMUSG00000000568",0.126749942875387,0.234749076569386,0.690672628239723,3214.79912346913,3883.50227737938,3392.06517283091,3258.60966963851,3450.8654193302,3583.67390360227,4012.54340833092,3991.99063702228,"Hnrnpd"
"ENSMUSG00000000579",-0.232704136257809,0.436901252723699,0.827184893434745,128.782754204253,85.3932199540514,66.7053314750627,96.7791131793408,98.7992365163537,74.3712590371173,87.8000295892451,48.1663109938198,"Dynlt1c"
"ENSMUSG00000000581",-0.420459982206588,0.0277240137145334,0.293716373505001,739.308403765156,695.236835024135,415.422311859549,605.723390722463,486.177537965366,497.266653561902,429.973976680041,404.430921620522,"C1d"
"ENSMUSG00000000594",-0.150452373776715,0.339857744366241,0.774122370649435,9410.68052018485,5687.33958738222,6508.72318501725,7397.33998030797,5997.61120665462,6977.77400965895,6612.08073299193,6499.13016961438,"Gm2a"
"ENSMUSG00000000600",-0.497764527123391,0.0215322558690107,0.260294991834243,195.558997124977,306.055345853016,314.373641407226,430.382409197539,249.485841850649,214.364217224632,197.755206831851,238.340194055626,"Krit1"
"ENSMUSG00000000605",0.0982842617932957,0.572730314680023,0.885703452998069,515.131016817012,938.569727282582,859.904372084471,905.169352677364,850.810691439391,864.748168804129,844.35729390031,931.768981639067,"Clcn4"
"ENSMUSG00000000617",-0.12987133835148,0.806457958469631,0.963425004948887,100.164364381086,34.006149539224,29.7201971918596,11.3857780210989,45.4902959499758,30.6234596035189,31.181318919545,38.2008673399261,"Grm6"
"ENSMUSG00000000627",-0.40200159533469,0.252927397089119,0.707523540893531,100.164364381086,52.8984548387929,51.51500846589,77.4232905434727,78.8972320382393,48.1225793769583,41.0280512099276,35.7095064264526,"Sema4f"
"ENSMUSG00000000628",-0.109286019177773,0.643589342764002,0.909215012701154,357.729872789592,192.701514055603,224.552601005161,370.037785685715,238.113267863155,233.321596979192,297.863651784074,274.880154119903,"Hk2"
"ENSMUSG00000000631",0.352303634585524,0.0207322525530217,0.255388857380109,777.466256862712,1023.20725502465,1196.07282476573,858.487662790859,1100.29653329004,1291.28921328171,1294.84529618531,1278.8986022497,"Myo18a"
"ENSMUSG00000000673",-0.0529182957774683,0.713281198105579,0.936569660840028,772.696525225518,947.638033826375,851.318537340156,976.899754210287,757.697741916785,901.204668332127,760.660069432058,1021.45797452411,"Haao"
"ENSMUSG00000000682",-0.033186956911145,0.813143997790185,0.965089680466469,7030.58443322477,10078.667031214,7143.41450727008,7336.99535679614,7223.71683968131,7726.59050996404,7509.77449346515,8434.91759938325,"Cd52"
"ENSMUSG00000000686",0.510968596615746,0.345486704068956,0.776118490899151,0,42.3187638710343,48.8732131599469,36.4344896675165,83.1619472835495,41.5604094619185,45.9514173551189,25.7440627725589,"Abhd15"
"ENSMUSG00000000693",-1.14830094043036,0.0252410419488088,0.279063762467562,62.0065112835292,25.6935352074137,24.4366065799735,20.4944004379781,12.0833598617123,21.8738997167992,13.9495374113754,6.64362910259584,"Loxl3"
"ENSMUSG00000000708",-0.265220856834174,0.239214596665913,0.696645427450068,238.486581859728,193.457206267585,300.504216051025,288.060183933803,244.51034073112,261.757666611031,160.009399718718,185.191161234859,"Kat2b"
"ENSMUSG00000000711",-0.100966111489605,0.439994081782632,0.828853482968315,887.170084518187,839.574047512841,968.878428454623,818.637439717012,920.467707112792,877.143378643648,695.835748520372,782.28732683066,"Rab5b"
"ENSMUSG00000000732",0.0114928538071816,0.963453536423819,0.995151860791069,877.630621243798,2196.04156802189,2362.4254523396,1932.16653018049,1626.27808021164,2043.02223354905,1893.85484385026,1898.41701606676,"Icosl"
"ENSMUSG00000000738",0.272577346782252,0.129452315151755,0.571402262654001,395.887725887148,657.452224424997,591.762148531249,473.648365677715,552.280624267675,630.697441834377,657.26938038304,755.712810420277,"Spg7"
"ENSMUSG00000000740",0.195846150903001,0.104622938957247,0.517802475840232,36125.9474201116,46213.6015315934,38850.9022180254,38277.8471291325,40755.7512418072,44578.2784928462,45061.1086438635,52292.0046665319,"Rpl13"
"ENSMUSG00000000743",-0.0407716980067851,0.744336080926748,0.947066368670595,1488.1562708047,1520.4527305093,1170.31532053278,1208.0310480386,1354.75787626022,1259.20749369707,1234.94434141882,1365.26578058345,"Chmp1a"
"ENSMUSG00000000751",0.0139047924223615,0.924813366237507,0.989756792158098,1621.70875664615,2331.3104739668,2073.80931516531,1548.46581086945,1939.02386486772,1962.08880459689,1878.26418439049,1899.24746970459,"Rpa1"
"ENSMUSG00000000753",-0.329494173390439,0.342297541190395,0.774579058103956,109.703827655475,46.0972249309481,36.9851342832031,61.4832013139342,40.5147948304472,47.3934493863983,48.4131004277146,49.8272182694688,"Serpinf1"
"ENSMUSG00000000759",0.143491247342176,0.413880168250689,0.815249223281542,157.40114402742,241.821507834482,266.160877073765,266.427205693715,288.579064932659,268.31983652607,272.426260033919,232.527018590854,"Tubgcp3"
"ENSMUSG00000000776",0.125491322878096,0.489529453740399,0.849780420216715,143.091949115837,154.161211244482,173.698041365757,212.91404899455,193.333757787397,211.447697262392,186.267352493071,166.090727564896,"Polr3d"
"ENSMUSG00000000782",-0.0546351249083048,0.839341674099387,0.973738069003943,1531.08385553945,964.263262489996,1299.10284169751,742.35272697565,1671.76837616161,861.831648841889,952.671349094519,864.502236975284,"Tcf7"
"ENSMUSG00000000787",-0.118253377896724,0.309205371586281,0.750149849048916,3624.99604426786,3850.25182005214,3456.12870900003,3354.25020501574,3717.41012216209,3529.71828430083,2995.04773832471,2914.89226876393,"Ddx3x"
"ENSMUSG00000000791",0.560071113337095,0.0151924476898377,0.217709566573559,76.3157061951129,62.7224535945687,67.3657803015484,46.6816898865056,95.2453071452619,80.2042989615971,96.8262008554291,91.3499001606928,"Il12rb1"
"ENSMUSG00000000804",-0.308541371968768,0.0207261268134322,0.255388857380109,410.196920798732,321.169190092671,348.716980384486,310.831739976001,282.892777938912,284.36069631839,270.785137985522,262.423349552536,"Usp32"
"ENSMUSG00000000811",-0.0775431484063202,0.766988757550966,0.9541915692196,38.1578530975564,68.7679912904307,68.68667795452,67.1760903244836,57.5736558116881,69.9964790937575,65.6448819358841,48.9967646316443,"Txnrd3"
"ENSMUSG00000000817",-0.755905563602792,0.133881074863905,0.578348940526787,19.0789265487782,20.4036897235344,15.8507718356585,43.2659564801759,8.52943049062046,16.0408597923194,19.6934645807652,14.9481654808406,"Fasl"
"ENSMUSG00000000823",-0.00905815763908051,0.953501744939821,0.99348750619323,228.947118585339,253.912583226206,196.153301466273,201.528270973451,225.319122127224,229.675947026392,210.063622194829,205.952502180471,"Zfp512b"
"ENSMUSG00000000826",-0.0355684436245298,0.731968971272215,0.942458151213449,1087.49881328036,1104.82201391879,1301.08418817696,1229.66402627868,1101.71810503848,1222.75099416908,1178.32563074912,1129.41694744129,"Dnajc5"
"ENSMUSG00000000827",-0.0390618145868149,0.749434677109221,0.948853053005998,496.052090268234,468.529171429308,474.202257416782,577.258945669715,515.31975880832,496.537523571342,488.233809398138,460.071315354762,"Tpd52l2"
"ENSMUSG00000000838",-0.179643551486297,0.220387279268328,0.681289693368219,424.506115710315,411.852255530602,389.004358800118,415.580897770111,435.000955021644,328.837625742548,365.970216792554,313.081021459829,"Fmr1"
"ENSMUSG00000000861",0.307859693714948,0.166357409522114,0.621078341950262,953.946327438911,1922.48098728413,2207.88042694193,1901.42492952352,1889.97963954665,2093.33220289768,2292.64750161075,2417.45053970706,"Bcl11a"
"ENSMUSG00000000876",-0.077839978479468,0.656223503178708,0.914624915202669,343.420677878008,254.668275438189,239.082475187848,203.805426577671,236.691696114718,217.280737186872,252.732795453154,250.796998622993,"Pxmp4"
"ENSMUSG00000000881",0.470505631388974,0.0728033208282569,0.454638206199811,42.927584734751,70.2793757143963,59.4403943837192,84.254757356132,98.7992365163537,76.5586490087972,114.057982363599,80.5540028689746,"Dlg3"
"ENSMUSG00000000884",0.0291850239738711,0.905286435562128,0.986519672712844,71.5459745579183,90.6830654379307,62.0821896896623,76.2847127413628,95.9560930194802,69.2673491031975,71.388809105274,71.4190128529053,"Gnb1l"
"ENSMUSG00000000901",-0.317022208173157,0.619412351079057,0.902222111209271,14.3091949115837,18.1366130875861,19.1530159680873,12.5243558232088,9.24021636483884,2.91651996223989,17.2317815081696,23.2527018590854,"Mmp11"
"ENSMUSG00000000902",-0.0046074605018612,0.97304430430802,0.996060748010727,772.696525225518,996.002335393272,883.680529837959,702.502503901803,790.39389213083,852.352958964609,886.205906134436,834.605906013603,"Smarcb1"
"ENSMUSG00000000903",0.00899813727041151,0.978849128096745,0.996457822923992,166.940607301809,574.326081106894,608.273369193393,276.674405912704,336.20171850529,408.312794713585,386.484242397518,527.338060018545,"Vpreb3"
"ENSMUSG00000000915",0.145053186209655,0.592918677256017,0.894227040599317,643.913771021265,1920.21391064818,1960.21211700976,1491.53692076396,1691.67038063973,1629.60552890154,1611.58185152596,1754.74853672313,"Hip1r"
"ENSMUSG00000000916",0.0889032096624707,0.630262600740701,0.904804804376807,138.322217478642,132.246137096982,147.280088306326,119.550669221539,157.794464076479,158.221207951514,121.443031581386,132.872582051917,"Nsun5"
"ENSMUSG00000000934",0.358820237234569,0.11781339090996,0.544098458192111,66.7762429207238,65.7452224424997,71.9889220869488,71.7304015329232,81.0295896608944,102.078198678396,71.388809105274,101.315343814587,"Top1mt"
"ENSMUSG00000000957",-1.36447860343044,0.00365574604024138,0.101405237672256,114.473559292669,39.2959950231033,36.3246854567173,63.760356918154,36.9608654593553,21.8738997167992,11.4878543387797,22.422248221261,"Mmp14"
"ENSMUSG00000000958",0.0969409799502827,0.63576697107086,0.906205160257719,271.87470332009,179.099054239913,160.489064836042,220.884093609319,259.436844089706,215.093347215192,198.57576785605,189.343429423981,"Slc7a7"
"ENSMUSG00000000959",0.0196516019844465,0.834973775140208,0.972608413802455,915.788474341354,836.55127866491,881.699183358502,818.637439717012,826.643971715967,856.727738907969,896.873199449017,901.872650677385,"Oxa1l"
"ENSMUSG00000000976",0.136852501231857,0.424051938252251,0.819812243324661,219.407655310949,357.442416267843,365.888649873116,317.66320678866,337.623290253727,317.171545893588,388.125364445915,380.347766123612,"Heatr6"
"ENSMUSG00000000982",0.762389845632896,0.00422984025315234,0.110671162787958,124.013022567058,60.4553769586204,101.048670452323,140.045069659517,194.044543661616,182.282497639993,149.342106404136,180.208439407912,"Ccl3"
"ENSMUSG00000001016",0.051307859489115,0.654077048246068,0.913316985383804,662.992697570043,833.528509816979,722.531016175431,842.54757356132,760.540885413658,802.042989615971,806.611486787176,834.605906013603,"Ilf2"
"ENSMUSG00000001017",0.20094634930593,0.0677980158151768,0.442391152488489,1731.41258430162,2072.8637374687,1920.58518742062,1641.82919064246,2296.54915959956,2091.144812926,2044.01751127859,2061.18592908036,"Chtop"
"ENSMUSG00000001018",0.164797831493397,0.445944708651588,0.831095728278747,238.486581859728,562.990697927153,443.161162571951,486.172721500924,525.981546921595,495.808393580782,442.282392043019,514.050801813353,"Snapin"
"ENSMUSG00000001020",-0.881479854871219,0.00541604411427054,0.123994023643488,3133.71368563682,1262.76168622318,1028.31882283834,3013.81544218488,1296.47343457431,1065.98804619868,1082.31999091789,1123.60377197652,"S100a4"
"ENSMUSG00000001025",-0.629158334957652,0.0292606044253792,0.303266884625829,2303.78038076497,1047.3894058081,780.650512906179,1952.66093061846,1044.85523510101,1000.36634704828,977.288179820475,893.568114299141,"S100a6"
"ENSMUSG00000001027",0.213320812470766,0.436355614186677,0.826824626087851,95.3946327438911,272.804888525775,237.101128708391,146.876536472176,210.392618768638,247.175066799831,229.757086775595,212.596131283067,"Scn4a"
"ENSMUSG00000001029",-0.0783109797724982,0.79266280266221,0.959752653319705,214.637923673755,711.862063687756,742.344480970004,504.389966334682,476.226535726309,535.181413071021,465.258100720579,607.89206288752,"Icam2"
"ENSMUSG00000001034",-0.0184818229055219,0.903446443236704,0.986054208422636,181.249802213393,239.554431198533,257.57504232945,266.427205693715,245.221126605338,223.842907101912,256.835600574147,232.527018590854,"Mapk7"
"ENSMUSG00000001036",0.645813693110173,0.108398807244714,0.527015291949754,81.0854378323074,27.2049196313792,26.4179530594308,23.9101338443077,46.9118676984126,52.4973593203181,49.2336614519131,68.9276519394319,"Epn2"
"ENSMUSG00000001039",0.559612836799735,0.332397911761461,0.770684198532374,33.3881214603619,8.31261433181031,6.60448826485769,9.10862241687914,14.2157174843674,15.3117298017594,19.6934645807652,18.2699800321386,"B9d1"
"ENSMUSG00000001052",0.0529093712795825,0.76107167681433,0.952772068469499,424.506115710315,588.684233134566,746.307173928919,619.386324347781,677.378938130109,646.738301626697,649.063770141055,529.829420932018,"Sec24b"
"ENSMUSG00000001053",0.287898308224897,0.213195417851195,0.674012097197891,176.480070576199,415.630716590515,391.646154106061,335.880451622418,355.392937109186,392.271934921266,405.357145954085,496.611275419039,"N4bp3"
"ENSMUSG00000001054",0.0272563015803907,0.843244166922279,0.974640810011262,443.585042259094,595.485463042411,531.000856494558,549.933078419078,567.207127626261,466.643193958383,557.981496455015,597.096165595801,"Rmnd5b"
"ENSMUSG00000001056",-0.0604213910918588,0.613770077560686,0.900608582350858,1869.73480178027,1773.60962152353,1382.31939383471,1642.96776844457,1585.05249950697,1493.98735065739,1617.32577869535,1667.55090475156,"Nhp2"
"ENSMUSG00000001062",-0.165872139971287,0.298104260123935,0.742070435973328,166.940607301809,220.662125898965,247.007861105678,207.221159984,182.671969674122,204.885527347353,189.549596589865,194.326151250928,"Vps9d1"
"ENSMUSG00000001065",-0.145733735208004,0.440706939398709,0.829057159830593,186.019533850588,193.457206267585,295.881074265624,242.517071849407,195.466115410052,232.592466988632,210.063622194829,206.782955818296,"Zfp276"
"ENSMUSG00000001082",0.14267606030759,0.251006730058175,0.707443114632143,386.348262612759,381.624567051291,348.716980384486,425.8280979891,407.280305927127,445.498424232144,401.254340833092,444.292696236097,"Mfsd10"
"ENSMUSG00000001089",-0.533038786339555,0.22865679496463,0.688272752539549,114.473559292669,30.983380691293,31.7015436713169,63.760356918154,49.755011195286,39.3730194902386,38.5663681373319,26.5745164103834,"Luzp1"
"ENSMUSG00000001098",-0.198481618957978,0.0901470184602642,0.495948719184077,591.446723012125,528.984548387929,639.314464038224,604.584812920353,484.75596621693,535.910543061581,544.852520067838,494.95036814339,"Kctd10"
"ENSMUSG00000001100",0.267306258529961,0.0865521693965895,0.489096578542858,376.80879933837,464.750710369395,343.4333897726,317.66320678866,477.648107474746,433.103214392624,425.871171559048,474.189027197778,"Poldip2"
"ENSMUSG00000001105",-0.194149425519233,0.22805308039933,0.688272752539549,1092.26854491755,927.234344102841,660.448826485769,880.120641030947,790.39389213083,701.423050918695,755.736703286866,834.605906013603,"Ift20"
